Arquivo de saída: /home/pojucan/Área de Trabalho/231009/scripts/PCA/efetivos/arquivo_treinamento_suavizado_metricas10_100_50_10.csv

Época 874: MAE no treinamento = 0.0820, MAE na validação = 0.1067, MAE no teste = 0.1094
Época 874: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0234
Época 874: R-squared no treinamento = 0.8240, R-squared na validação = 0.7374, R-squared no teste = 0.7124
Época 874: LOSS no treinamento = 0.0073, LOSS na validação = 0.7374, LOSS no teste = 0.7124
Época 875: MAE no treinamento = 0.0818, MAE na validação = 0.1068, MAE no teste = 0.1093
Época 875: MSE no treinamento = 0.0144, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 875: R-squared no treinamento = 0.8244, R-squared na validação = 0.7368, R-squared no teste = 0.7131
Época 875: LOSS no treinamento = 0.0073, LOSS na validação = 0.7368, LOSS no teste = 0.7131
Época 876: MAE no treinamento = 0.0821, MAE na validação = 0.1066, MAE no teste = 0.1094
Época 876: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0234
Época 876: R-squared no treinamento = 0.8239, R-squared na validação = 0.7384, R-squared no teste = 0.7124
Época 876: LOSS no treinamento = 0.0073, LOSS na validação = 0.7384, LOSS no teste = 0.7124
Época 877: MAE no treinamento = 0.0819, MAE na validação = 0.1066, MAE no teste = 0.1094
Época 877: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 877: R-squared no treinamento = 0.8241, R-squared na validação = 0.7381, R-squared no teste = 0.7127
Época 877: LOSS no treinamento = 0.0073, LOSS na validação = 0.7381, LOSS no teste = 0.7127
Época 878: MAE no treinamento = 0.0818, MAE na validação = 0.1068, MAE no teste = 0.1093
Época 878: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 878: R-squared no treinamento = 0.8246, R-squared na validação = 0.7369, R-squared no teste = 0.7133
Época 878: LOSS no treinamento = 0.0073, LOSS na validação = 0.7369, LOSS no teste = 0.7133
Época 879: MAE no treinamento = 0.0819, MAE na validação = 0.1067, MAE no teste = 0.1093
Época 879: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 879: R-squared no treinamento = 0.8241, R-squared na validação = 0.7374, R-squared no teste = 0.7125
Época 879: LOSS no treinamento = 0.0073, LOSS na validação = 0.7374, LOSS no teste = 0.7125
Época 880: MAE no treinamento = 0.0820, MAE na validação = 0.1068, MAE no teste = 0.1094
Época 880: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0234
Época 880: R-squared no treinamento = 0.8241, R-squared na validação = 0.7374, R-squared no teste = 0.7124
Época 880: LOSS no treinamento = 0.0073, LOSS na validação = 0.7374, LOSS no teste = 0.7124
Época 881: MAE no treinamento = 0.0819, MAE na validação = 0.1066, MAE no teste = 0.1094
Época 881: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0234
Época 881: R-squared no treinamento = 0.8241, R-squared na validação = 0.7379, R-squared no teste = 0.7122
Época 881: LOSS no treinamento = 0.0073, LOSS na validação = 0.7379, LOSS no teste = 0.7122
Época 882: MAE no treinamento = 0.0818, MAE na validação = 0.1068, MAE no teste = 0.1093
Época 882: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 882: R-squared no treinamento = 0.8246, R-squared na validação = 0.7369, R-squared no teste = 0.7129
Época 882: LOSS no treinamento = 0.0073, LOSS na validação = 0.7369, LOSS no teste = 0.7129
Época 883: MAE no treinamento = 0.0820, MAE na validação = 0.1067, MAE no teste = 0.1094
Época 883: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0234
Época 883: R-squared no treinamento = 0.8239, R-squared na validação = 0.7381, R-squared no teste = 0.7122
Época 883: LOSS no treinamento = 0.0073, LOSS na validação = 0.7381, LOSS no teste = 0.7122
Época 884: MAE no treinamento = 0.0817, MAE na validação = 0.1069, MAE no teste = 0.1093
Época 884: MSE no treinamento = 0.0143, MSE na validação = 0.0229, MSE no teste = 0.0233
Época 884: R-squared no treinamento = 0.8248, R-squared na validação = 0.7356, R-squared no teste = 0.7136
Época 884: LOSS no treinamento = 0.0073, LOSS na validação = 0.7356, LOSS no teste = 0.7136
Época 885: MAE no treinamento = 0.0817, MAE na validação = 0.1068, MAE no teste = 0.1093
Época 885: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 885: R-squared no treinamento = 0.8248, R-squared na validação = 0.7369, R-squared no teste = 0.7130
Época 885: LOSS no treinamento = 0.0073, LOSS na validação = 0.7369, LOSS no teste = 0.7130
Época 886: MAE no treinamento = 0.0821, MAE na validação = 0.1066, MAE no teste = 0.1094
Época 886: MSE no treinamento = 0.0144, MSE na validação = 0.0226, MSE no teste = 0.0234
Época 886: R-squared no treinamento = 0.8236, R-squared na validação = 0.7385, R-squared no teste = 0.7118
Época 886: LOSS no treinamento = 0.0073, LOSS na validação = 0.7385, LOSS no teste = 0.7118
Época 887: MAE no treinamento = 0.0818, MAE na validação = 0.1067, MAE no teste = 0.1093
Época 887: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 887: R-squared no treinamento = 0.8245, R-squared na validação = 0.7371, R-squared no teste = 0.7129
Época 887: LOSS no treinamento = 0.0073, LOSS na validação = 0.7371, LOSS no teste = 0.7129
Época 888: MAE no treinamento = 0.0817, MAE na validação = 0.1070, MAE no teste = 0.1093
Época 888: MSE no treinamento = 0.0143, MSE na validação = 0.0229, MSE no teste = 0.0233
Época 888: R-squared no treinamento = 0.8250, R-squared na validação = 0.7355, R-squared no teste = 0.7131
Época 888: LOSS no treinamento = 0.0073, LOSS na validação = 0.7355, LOSS no teste = 0.7131
Época 889: MAE no treinamento = 0.0817, MAE na validação = 0.1068, MAE no teste = 0.1093
Época 889: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 889: R-squared no treinamento = 0.8247, R-squared na validação = 0.7369, R-squared no teste = 0.7127
Época 889: LOSS no treinamento = 0.0073, LOSS na validação = 0.7369, LOSS no teste = 0.7127
Época 890: MAE no treinamento = 0.0822, MAE na validação = 0.1066, MAE no teste = 0.1095
Época 890: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0234
Época 890: R-squared no treinamento = 0.8233, R-squared na validação = 0.7384, R-squared no teste = 0.7113
Época 890: LOSS no treinamento = 0.0073, LOSS na validação = 0.7384, LOSS no teste = 0.7113
Época 891: MAE no treinamento = 0.0818, MAE na validação = 0.1066, MAE no teste = 0.1094
Época 891: MSE no treinamento = 0.0143, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 891: R-squared no treinamento = 0.8245, R-squared na validação = 0.7377, R-squared no teste = 0.7125
Época 891: LOSS no treinamento = 0.0073, LOSS na validação = 0.7377, LOSS no teste = 0.7125
Época 892: MAE no treinamento = 0.0816, MAE na validação = 0.1069, MAE no teste = 0.1093
Época 892: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 892: R-squared no treinamento = 0.8252, R-squared na validação = 0.7364, R-squared no teste = 0.7133
Época 892: LOSS no treinamento = 0.0073, LOSS na validação = 0.7364, LOSS no teste = 0.7133
Época 893: MAE no treinamento = 0.0817, MAE na validação = 0.1067, MAE no teste = 0.1093
Época 893: MSE no treinamento = 0.0143, MSE na validação = 0.0227, MSE no teste = 0.0234
Época 893: R-squared no treinamento = 0.8245, R-squared na validação = 0.7374, R-squared no teste = 0.7123
Época 893: LOSS no treinamento = 0.0073, LOSS na validação = 0.7374, LOSS no teste = 0.7123
Época 894: MAE no treinamento = 0.0816, MAE na validação = 0.1069, MAE no teste = 0.1092
Época 894: MSE no treinamento = 0.0143, MSE na validação = 0.0229, MSE no teste = 0.0233
Época 894: R-squared no treinamento = 0.8249, R-squared na validação = 0.7361, R-squared no teste = 0.7130
Época 894: LOSS no treinamento = 0.0073, LOSS na validação = 0.7361, LOSS no teste = 0.7130
Época 895: MAE no treinamento = 0.0819, MAE na validação = 0.1066, MAE no teste = 0.1093
Época 895: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0234
Época 895: R-squared no treinamento = 0.8241, R-squared na validação = 0.7382, R-squared no teste = 0.7121
Época 895: LOSS no treinamento = 0.0073, LOSS na validação = 0.7382, LOSS no teste = 0.7121
Época 896: MAE no treinamento = 0.0817, MAE na validação = 0.1068, MAE no teste = 0.1092
Época 896: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 896: R-squared no treinamento = 0.8250, R-squared na validação = 0.7364, R-squared no teste = 0.7133
Época 896: LOSS no treinamento = 0.0073, LOSS na validação = 0.7364, LOSS no teste = 0.7133
Época 897: MAE no treinamento = 0.0817, MAE na validação = 0.1066, MAE no teste = 0.1093
Época 897: MSE no treinamento = 0.0143, MSE na validação = 0.0227, MSE no teste = 0.0233
Época 897: R-squared no treinamento = 0.8249, R-squared na validação = 0.7376, R-squared no teste = 0.7127
Época 897: LOSS no treinamento = 0.0073, LOSS na validação = 0.7376, LOSS no teste = 0.7127
Época 898: MAE no treinamento = 0.0816, MAE na validação = 0.1069, MAE no teste = 0.1093
Época 898: MSE no treinamento = 0.0143, MSE na validação = 0.0229, MSE no teste = 0.0233
Época 898: R-squared no treinamento = 0.8248, R-squared na validação = 0.7360, R-squared no teste = 0.7126
Época 898: LOSS no treinamento = 0.0073, LOSS na validação = 0.7360, LOSS no teste = 0.7126
Época 899: MAE no treinamento = 0.0818, MAE na validação = 0.1067, MAE no teste = 0.1092
Época 899: MSE no treinamento = 0.0143, MSE na validação = 0.0227, MSE no teste = 0.0234
Época 899: R-squared no treinamento = 0.8245, R-squared na validação = 0.7374, R-squared no teste = 0.7123
Época 899: LOSS no treinamento = 0.0073, LOSS na validação = 0.7374, LOSS no teste = 0.7123
Época 900: MAE no treinamento = 0.0816, MAE na validação = 0.1067, MAE no teste = 0.1092
Época 900: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 900: R-squared no treinamento = 0.8249, R-squared na validação = 0.7368, R-squared no teste = 0.7126
Época 900: LOSS no treinamento = 0.0073, LOSS na validação = 0.7368, LOSS no teste = 0.7126
Época 901: MAE no treinamento = 0.0818, MAE na validação = 0.1067, MAE no teste = 0.1093
Época 901: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0234
Época 901: R-squared no treinamento = 0.8245, R-squared na validação = 0.7373, R-squared no teste = 0.7121
Época 901: LOSS no treinamento = 0.0073, LOSS na validação = 0.7373, LOSS no teste = 0.7121
Época 902: MAE no treinamento = 0.0816, MAE na validação = 0.1068, MAE no teste = 0.1092
Época 902: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 902: R-squared no treinamento = 0.8250, R-squared na validação = 0.7366, R-squared no teste = 0.7127
Época 902: LOSS no treinamento = 0.0073, LOSS na validação = 0.7366, LOSS no teste = 0.7127
Época 903: MAE no treinamento = 0.0820, MAE na validação = 0.1065, MAE no teste = 0.1093
Época 903: MSE no treinamento = 0.0144, MSE na validação = 0.0227, MSE no teste = 0.0234
Época 903: R-squared no treinamento = 0.8240, R-squared na validação = 0.7385, R-squared no teste = 0.7117
Época 903: LOSS no treinamento = 0.0073, LOSS na validação = 0.7385, LOSS no teste = 0.7117
Época 904: MAE no treinamento = 0.0816, MAE na validação = 0.1066, MAE no teste = 0.1093
Época 904: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0234
Época 904: R-squared no treinamento = 0.8247, R-squared na validação = 0.7373, R-squared no teste = 0.7122
Época 904: LOSS no treinamento = 0.0073, LOSS na validação = 0.7373, LOSS no teste = 0.7122
Época 905: MAE no treinamento = 0.0816, MAE na validação = 0.1067, MAE no teste = 0.1091
Época 905: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 905: R-squared no treinamento = 0.8250, R-squared na validação = 0.7371, R-squared no teste = 0.7128
Época 905: LOSS no treinamento = 0.0073, LOSS na validação = 0.7371, LOSS no teste = 0.7128
Época 906: MAE no treinamento = 0.0817, MAE na validação = 0.1066, MAE no teste = 0.1093
Época 906: MSE no treinamento = 0.0143, MSE na validação = 0.0227, MSE no teste = 0.0234
Época 906: R-squared no treinamento = 0.8247, R-squared na validação = 0.7379, R-squared no teste = 0.7120
Época 906: LOSS no treinamento = 0.0073, LOSS na validação = 0.7379, LOSS no teste = 0.7120
Época 907: MAE no treinamento = 0.0815, MAE na validação = 0.1068, MAE no teste = 0.1091
Época 907: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 907: R-squared no treinamento = 0.8253, R-squared na validação = 0.7362, R-squared no teste = 0.7132
Época 907: LOSS no treinamento = 0.0073, LOSS na validação = 0.7362, LOSS no teste = 0.7132
Época 908: MAE no treinamento = 0.0817, MAE na validação = 0.1066, MAE no teste = 0.1092
Época 908: MSE no treinamento = 0.0143, MSE na validação = 0.0227, MSE no teste = 0.0234
Época 908: R-squared no treinamento = 0.8249, R-squared na validação = 0.7375, R-squared no teste = 0.7123
Época 908: LOSS no treinamento = 0.0073, LOSS na validação = 0.7375, LOSS no teste = 0.7123
Época 909: MAE no treinamento = 0.0818, MAE na validação = 0.1066, MAE no teste = 0.1092
Época 909: MSE no treinamento = 0.0143, MSE na validação = 0.0227, MSE no teste = 0.0234
Época 909: R-squared no treinamento = 0.8246, R-squared na validação = 0.7378, R-squared no teste = 0.7121
Época 909: LOSS no treinamento = 0.0073, LOSS na validação = 0.7378, LOSS no teste = 0.7121
Época 910: MAE no treinamento = 0.0815, MAE na validação = 0.1067, MAE no teste = 0.1092
Época 910: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 910: R-squared no treinamento = 0.8250, R-squared na validação = 0.7368, R-squared no teste = 0.7125
Época 910: LOSS no treinamento = 0.0073, LOSS na validação = 0.7368, LOSS no teste = 0.7125
Época 911: MAE no treinamento = 0.0819, MAE na validação = 0.1066, MAE no teste = 0.1093
Época 911: MSE no treinamento = 0.0143, MSE na validação = 0.0227, MSE no teste = 0.0234
Época 911: R-squared no treinamento = 0.8245, R-squared na validação = 0.7380, R-squared no teste = 0.7119
Época 911: LOSS no treinamento = 0.0073, LOSS na validação = 0.7380, LOSS no teste = 0.7119
Época 912: MAE no treinamento = 0.0814, MAE na validação = 0.1069, MAE no teste = 0.1092
Época 912: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0233
Época 912: R-squared no treinamento = 0.8255, R-squared na validação = 0.7362, R-squared no teste = 0.7128
Época 912: LOSS no treinamento = 0.0073, LOSS na validação = 0.7362, LOSS no teste = 0.7128
Época 913: MAE no treinamento = 0.0816, MAE na validação = 0.1066, MAE no teste = 0.1092
Época 913: MSE no treinamento = 0.0143, MSE na validação = 0.0227, MSE no teste = 0.0234
Época 913: R-squared no treinamento = 0.8249, R-squared na validação = 0.7374, R-squared no teste = 0.7121
Época 913: LOSS no treinamento = 0.0073, LOSS na validação = 0.7374, LOSS no teste = 0.7121
Época 914: MAE no treinamento = 0.0816, MAE na validação = 0.1066, MAE no teste = 0.1092
Época 914: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0234
Época 914: R-squared no treinamento = 0.8248, R-squared na validação = 0.7373, R-squared no teste = 0.7121
Época 914: LOSS no treinamento = 0.0073, LOSS na validação = 0.7373, LOSS no teste = 0.7121
Época 915: MAE no treinamento = 0.0815, MAE na validação = 0.1068, MAE no teste = 0.1093
Época 915: MSE no treinamento = 0.0143, MSE na validação = 0.0228, MSE no teste = 0.0234
Época 915: R-squared no treinamento = 0.8251, R-squared na validação = 0.7367, R-squared no teste = 0.7122
Época 915: LOSS no treinamento = 0.0073, LOSS na validação = 0.7367, LOSS no teste = 0.7122
Época 916: MAE no treinamento = 0.0816, MAE na validação = 0.1066, MAE no teste = 0.1093
Época 916: MSE no treinamento = 0.0143, MSE na validação = 0.0227, MSE no teste = 0.0234
